url,title,place,date
https://bileto.sympla.com.br/event/108488,Mauro Diniz convida Xande de Pilares part. João e Juliana Diniz,"Casa Natura Musical - São Paulo, SP",20 de Ago às 21:00
https://www.sympla.com.br/evento/saideiras-a-vontade-em-belo-horizonte/3068562,Saideiras a Vontade em Belo Horizonte,"Barracão Nossa Roda BH - Casa de Samba - Belo Horizonte, MG",20 de Ago às 18:00
https://www.sympla.com.br/evento/ritaleena-no-martinelli-banho-de-sol-17-08/3048027,RITALEENA no Martinelli | BANHO DE SOL | 17.08,"Condomínio do Edifício Martinelli - São Paulo, SP",17 de Ago às 14:00
https://bileto.sympla.com.br/event/105683,Réveillon Amoré 26,"Réveillon Amoré - Ipojuca, PE",
https://bileto.sympla.com.br/event/106258,Marina Lima  Rota 69,"Casa Natura Musical - São Paulo, SP",
https://www.sympla.com.br/evento/mommys-night-out-15-anos-o-debut-da-maternidade/3068192,Mommys Night Out - 15 anos - O Debut da Maternidade,"Rust Music Bar - Belo Horizonte, MG",02 de Out às 19:30
https://www.sympla.com.br/evento/marinheiras-na-heavy-house-domingo-24-8-as-17hrs/3059157,marinheiras na heavy house - domingo 24/8 às 17hrs,"Heavy House - São Paulo, SP",24 de Ago às 17:00
https://www.sympla.com.br/evento/me-chama-de-pop-3-anos-parte-2-na-casa-de-espanha/3056446,ME CHAMA DE POP - (3 ANOS) - Parte 2 na Casa de Espanha,"Casa de Espanha - Rua Maria Eugênia, 300 - Humaitá - Rio de Janeiro, RJ",23 de Ago às 23:00
https://bileto.sympla.com.br/event/108759,MATEUS FAZENO ROCK - LÁ NA ZÁREA TODOS QUEREM VIVER BEM,"Anfiteatro Dragão do Mar - Fortaleza, CE",23 de Ago às 19:00
https://www.sympla.com.br/evento/beer-day-10-anos/3035509,Beer Day 10 anos,"Arena Eshe - Joaçaba, SC",18 de Out às 16:00
https://www.sympla.com.br/evento/recepcao-dos-calouros-faminas-23-08/3069395,RECEPÇÃO DOS CALOUROS FAMINAS | 23/08,"Clube Chalezinho - Belo Horizonte, MG",23 de Ago às 22:00
https://www.sympla.com.br/evento/mc-jacare-no-porto30/3046519,MC JACARÉ NO PORTO30,"PORTO30 ESPUMOSO - Espumoso, RS",27 de Set às 19:00
https://www.sympla.com.br/evento/samba-de-terreiro/3056676,SAMBA DE TERREIRO,"Garden Pub - Cuiabá, MT",17 de Ago às 17:00
https://bileto.sympla.com.br/event/109089,"NEGÃO ORIGINAL, GAAB MC e GABRIEL R DJ - 05/09/25","KTO ARENA - Porto Alegre, RS",05 de Set às 22:00
https://www.sympla.com.br/evento/alpha-by-sunset-anos-80-no-edificio-martinelli-16-08/3054914,ALPHA BY SUNSET (Anos 80) no Edifício Martinelli | 16.08,"Condomínio do Edifício Martinelli - São Paulo, SP",16 de Ago às 14:00
https://bileto.sympla.com.br/event/108602,ASSUCENA “Índia - Tributo à Gal Costa”,"Bourbon Street - São Paulo, SP",14 de Ago às 21:30
https://bileto.sympla.com.br/event/107666,PLANET HEMP,"Concha Acústica - Salvador, BA",13 de Set às 19:00
https://bileto.sympla.com.br/event/106786,MÃEANA CANTA JG - 30/08/25,"Opinião - Porto Alegre, RS",30 de Ago às 21:00
https://bileto.sympla.com.br/event/105826,ZÉ RAMALHO - SHOW DOS SUCESSOS VOLUME II,"Befly Hall - Belo Horizonte, MG",19 de Dez às 22:00
https://www.sympla.com.br/evento/calourada-do-logos-ifrj-anos-2000/3064072,Calourada do Logos/IFRJ - ANOS 2000,"Mansão L&D - Rio de Janeiro, RJ",24 de Ago às 15:00
https://www.sympla.com.br/evento/bailao-nerd-edicao-americana-sp/3054300,Bailão Nerd | Edição Americana/SP,"Vibes Coffee Shop | Bar em Americana - Americana, SP",16 de Ago às 20:00
https://www.sympla.com.br/evento/gudinaite-porto-alegre-encouracado-butikin/3053029,Gudinaite Porto Alegre - Encouraçado Butikin,"Av. Independência, 936 - Porto Alegre, RS",20 de Set às 18:00
https://www.sympla.com.br/evento/data-extra-night-to-remember-edicao-vitoria-vila-velha-av-est-jose-julio-de-souza-740/3057346,"DATA EXTRA - Night To Remember - Edição VITÓRIA (VILA VELHA) - Av. Est. José Júlio de Souza, 740","Correria Music  - Vila Velha, ES",26 de Out às 15:00
https://bileto.sympla.com.br/event/106278,RECAYD MOB - 16/08/25,"Opinião - Porto Alegre, RS",16 de Ago às 23:59
https://www.sympla.com.br/evento/volupia-noite-de-pole-dance-ed-safica/3048553,Volúpia - noite de Pole Dance | Ed. SÁFICA,"Célula Showcase - Florianópolis, SC",21 de Ago às 20:00
https://www.sympla.com.br/evento/into-the-noise-fest-o-evento-pos-punk-do-ano/3036192,Into the Noise Fest: o evento pós-punk do ano!,"Experience Music - Rio de Janeiro, RJ",07 de Dez às 18:00
https://bileto.sympla.com.br/event/107255,Ana Gabriela - Baseada em Fatos (Quase) Reais,"Casa Natura Musical - São Paulo, SP",16 de Ago às 22:30
https://www.sympla.com.br/evento/thiago-soares-com-magia-no-cacique-de-ramos/3044685,Thiago Soares com Magia  no Cacique de Ramos,"Templo Sagrado do Samba Cacique de Ramos - Rio de Janeiro, RJ",06 de Set às 14:00
https://www.sympla.com.br/evento/6deg-expo-diarrasto/3021762,6° EXPO DIARRASTO,"Kartódromo de Atibaia - Atibaia, SP",07 de Dez às 09:00
https://www.sympla.com.br/evento/soldout-night-to-remember-edicao-vitoria-vila-velha-av-est-jose-julio-de-souza-740/3032361,"SOLDOUT! Night To Remember - Edição VITÓRIA (VILA VELHA) - Av. Est. José Júlio de Souza, 740","Correria Music  - Vila Velha, ES",24 de Out às 23:00
https://www.sympla.com.br/evento/festa-do-justin-so-toca-pop/3042888,FESTA DO JUSTIN @ SÓ TOCA POP,"Studio Pub - Belém, PA",19 de Set às 21:00
https://www.sympla.com.br/evento/we-love-90-2000-edicao-salvador-ba/3039730,We love 90/2000 - Edição Salvador/BA,"30 Segundos Bar - Salvador, BA",06 de Set às 22:00
https://www.sympla.com.br/evento/26-09-reacao-em-cadeia-codigo-b/3063993,26/09 - Reação em Cadeia + Codigo B,"Mister Rock - Belo Horizonte, MG",26 de Set às 20:00
https://www.sympla.com.br/evento/tantrarosa-baile-da-favorita-29-12/2944069,Tantrarosa :: BAILE DA FAVORITA :: 29.12,"TANTRAROSA - Garopaba, SC",29 de Dez às 22:00
https://bileto.sympla.com.br/event/104433,SEAFRET - Ao Vivo em São Paulo,"Cine Joia - São Paulo, SP",24 de Ago às 20:30
https://www.sympla.com.br/evento/baile-da-kingdom-apresenta-ebony-km2-tour/3024233,Baile da Kingdom apresenta: Ebony - KM2 Tour,"Autêntica - Belo Horizonte, MG",13 de Set às 22:00
https://bileto.sympla.com.br/event/108577,"'Time Out' de Dave Brubeck, por Evan Megaro Quarteto","Clube de Jazz do Café com Letras - Belo Horizonte, MG",14 de Ago às 20:30
https://www.sympla.com.br/evento/melhor-eu-ir/3051803,MELHOR EU IR,"Engenho Eventos - Pelotas, RS",06 de Set às 22:00
https://www.sympla.com.br/evento/odara-odesce-com-malicia-champion/3044844,Odara Ôdesce com Malícia Champion,"Casa Estação da Luz - Olinda, PE",16 de Ago às 15:00
https://www.sympla.com.br/evento/baile-da-astro-2000-16-agosto/3037677,BAILE DA ASTRO 2000 | 16 Agosto,"O Monarka - Porto Velho, RO",16 de Ago às 22:00
https://bileto.sympla.com.br/event/103995,VITOR KLEY,"BeFly Minascentro - Belo Horizonte, MG",27 de Set às 21:00
https://www.sympla.com.br/evento/preciosa-na-colaborae/3063699,PRECIOSA na Colaboraê,"Colaboraê - Salvador, BA",30 de Ago às 17:00
https://bileto.sympla.com.br/event/107792,Hey Jude - The Beatles Tribute,"Centro Cultural Uniaraxá - Araxá, MG",24 de Ago às 20:00
https://www.sympla.com.br/evento/show-leo-da-bodega-gravacao-dvd/3065199,Show Léo da Bodega [GRAVAÇÃO DVD],"R. Treze de Maio, 229 - Olinda, PE",06 de Set às 18:00
https://www.sympla.com.br/evento/forro-sapatao/3055895,forró sapatão,"Espaço Nobre - São Paulo, SP",15 de Ago às 21:00
https://www.sympla.com.br/evento/1oencontro-brutonas-do-sul/3042724,1ºEncontro Brutonas do Sul,"Local a definir - Floriano Peixoto, RS",23 de Ago às 09:00
https://www.sympla.com.br/evento/show-marquinhos-sensacao-conexao-sao-bsb/3031108,SHOW MARQUINHOS SENSAÇÃO :: CONEXÃO SAO-BSB,"Estação Zero Nove - Brasília, DF",13 de Set às 16:00
https://www.sympla.com.br/evento/halloween-a-night-to-remember-edicao-porto-alegre-rua-joao-alfredo-483/3068761,"Halloween A Night To Remember - Edição PORTO ALEGRE - Rua João Alfredo, 483","Nuvem - Porto Alegre, RS",31 de Out às 23:00
https://www.sympla.com.br/evento/groundation-em-aracaju-candle-burning-brasil-tour-2025/3040767,Groundation em Aracaju - Candle Burning Brasil Tour 2025!,"Vibe Music Lounge - Aracaju, SE",06 de Set às 21:00
https://bileto.sympla.com.br/event/107186,"CAROL BIAZIN - TOUR “NO ESCURO, QUEM É VOCÊ?”- 19/09/25","Opinião - Porto Alegre, RS",19 de Set às 21:00
https://www.sympla.com.br/evento/k-turne-2025-com-younite/3050220,K-Turnê 2025 com YOUNITE,"A Autêntica - Belo Horizonte, MG",26 de Ago às 20:00
https://bileto.sympla.com.br/event/102772,ANAVITÓRIA - A TURNÊ DAS ESQUINAS ,"Befly Hall - Belo Horizonte, MG",21 de Set às 19:00
https://bileto.sympla.com.br/event/109020,Elisa Paraíso,"Clube de Jazz do Café com Letras - Belo Horizonte, MG",30 de Ago às 21:00
https://bileto.sympla.com.br/event/109368,IVYSON,"Anfiteatro Dragão do Mar - Fortaleza, CE",14 de Set às 19:00
https://www.sympla.com.br/evento/villa-na-laje/3061750,VILLA NA LAJE,"Villa Libre - Três Coroas, RS",30 de Ago às 17:00
https://bileto.sympla.com.br/event/108551,Bee Gees Alive  Natal/RN,"Boulevard Hall  - Parnamirim, RN",20 de Set às 21:00
https://www.sympla.com.br/evento/jvm-lounge-apresenta-ta-na-mente/3064395,JVM LOUNGE APRESENTA TA NA MENTE,"R. Ururaí, 93 - Rio de Janeiro, RJ",16 de Ago às 21:00
https://www.sympla.com.br/evento/tijolo-records-ephigenia/3055202,TIJOLO RECORDS @ EPHIGENIA,"Ephigenia - São Paulo, SP",15 de Ago às 23:00
https://www.sympla.com.br/evento/festa-tokyo-2025-lagoa-da-prata-mg/3067667,FESTA TOKYO 2025 | LAGOA DA PRATA/MG,"Umuarama Clube - Lagoa da Prata, MG",18 de Out às 22:00
https://www.sympla.com.br/evento/harakiri-for-the-sky-em-sao-paulo/3059612,Harakiri For The Sky em São Paulo,"Burning House - São Paulo, SP",07 de Nov às 18:00
https://bileto.sympla.com.br/event/108138,COR DOS OLHOS,"Anfiteatro Dragão do Mar - Fortaleza, CE",30 de Ago às 19:00
https://www.sympla.com.br/evento/forrozada-boa-diego-oliveira-sp-trio-maroa-sp-baile-dos-ratos-sp/3072032,FORROZADA BOA - Diego Oliveira (SP) - Trio Maroá (SP) - Baile dos Ratos (SP),"Recreio dos Olhos - Vitória, ES",12 de Set às 22:00
https://www.sympla.com.br/evento/tantrarosa-magic-tulum-mochakk-30-12/2944058,Tantrarosa :: MAGIC TULUM :: MOCHAKK :: 30.12,"TANTRAROSA - Garopaba, SC",30 de Dez às 22:00
https://bileto.sympla.com.br/event/108932,BAILE EMO :: SAD BDAY :: OPEN BAR :: BAR OPINIÃO ,"Opinião Bar - Porto Alegre, RS",30 de Ago às 23:00
https://www.sympla.com.br/evento/terreiro-canta-candeia/3044751,Terreiro Canta Candeia,"Maria Zélia  - São Paulo, SP",16 de Ago às 13:00
https://www.sympla.com.br/evento/nufest-4-papa-roach-soad-rammstein-studiopub-29-08/3065753,"NUFEST #4 - Papa Roach, SOAD & Rammstein @StudioPub 29/08","Studio Pub - Belém, PA",29 de Ago às 20:00
https://www.sympla.com.br/evento/casarao-do-firmino-convida-marvvila/3047160,CASARÃO DO FIRMINO CONVIDA: MARVVILA,"CASARÃO DO FIRMINO - Rio de Janeiro, RJ",15 de Ago às 18:00
https://www.sympla.com.br/evento/summer-eletrizante-vol-15-3-anos-q-13-de-setembro-q/3067902,SUMMER ELETRIZANTE VOL.15 : 3 ANOS | ϟ 13 DE SETEMBRO ϟ,"Almirante Hall - Manaus, AM",13 de Set às 22:00
https://www.sympla.com.br/evento/bailao-nerd-edicao-goiania-go/3032940,Bailão Nerd - Edição Goiânia/GO,"Taberna Music Pub - Goiânia, GO",29 de Ago às 22:00
https://bileto.sympla.com.br/event/109480,Baile dos Bicudos // ALMOÇO & MÚSICA,"Casa de Francisca - São Paulo, SP",
https://www.sympla.com.br/evento/dennis-chambers-rubem-farias-e-renato-neto-no-alma-campinas-03-09/3048165,"DENNIS CHAMBERS, RUBEM FARIAS E RENATO NETO NO ALMA CAMPINAS | 03.09","Alma Campinas - Campinas, SP",03 de Set às 20:00
https://www.sympla.com.br/evento/lazer-do-curtae/3060283,LAZER DO CURTAÊ,"Vila Clube - Juiz de Fora, MG",24 de Ago às 17:00
https://www.sympla.com.br/evento/ultimo-pagode-do-ano/3034535,ÚLTIMO PAGODE DO ANO,"ARENA BOLA DE OURO - Contagem, MG",13 de Set às 16:00
https://www.sympla.com.br/evento/douglas-germano-ao-vivo-radio-agulha/3038830,Douglas Germano - Ao Vivo - Rádio Agulha,"Rádio Agulha  - Porto Alegre, RS",16 de Ago às 21:00
https://www.sympla.com.br/evento/puta-halloween/3047514,PUTA HALLOWEEN,"ARENA - Governador Valadares, MG",25 de Out às 22:00
https://bileto.sympla.com.br/event/108870,Orquestra Camerata Sesi - Temporada Pop: Não deixe o samba morrer ,"Teatro Sesi Jardim da Penha ES - Vitória, ES",29 de Ago às 19:30
https://www.sympla.com.br/evento/halloween-nostalgias-2000-jb-vs-1d-edicao-rio-de-janeiro-av-das-americas-2000-barra-da-tijuca/3065265,"Halloween Nostalgias 2000: JB vs 1D - Edição RIO DE JANEIRO - Av das Américas, 2000, Barra da Tijuca","UP TURN - Rio de Janeiro, RJ",10 de Out às 23:00
https://www.sympla.com.br/evento/tropicalia-show-do-oreia/3052857,Tropicália + Show do Oreia,"McBee Music Bar - Viçosa, MG",23 de Ago às 20:00
https://bileto.sympla.com.br/event/109165,niLL // O Resgate do Maestro,"Casa de Francisca - São Paulo, SP",29 de Ago às 22:00
https://www.sympla.com.br/evento/tributo-ao-linkin-park-e-charlie-brown-jr-curitiba-pr/2996602,Tributo ao Linkin Park e Charlie Brown Jr - Curitiba/PR,"Tork n' Roll - Curitiba, PR",23 de Ago às 21:00
https://www.sympla.com.br/evento/fica-comigo-amor-em-dose-dupla-16-08/3045825,FICA COMIGO - Amor em Dose Dupla | 16/08,"Local a definir - Belo Horizonte, MG",16 de Ago às 15:00
https://bileto.sympla.com.br/event/106521,BLACK PANTERA E NO REST - 14/08/25,"Opinião - Porto Alegre, RS",14 de Ago às 22:30
https://www.sympla.com.br/evento/blow-up-selvagem-sabado-16-08-ocidente/3056191,BLOW UP | SELVAGEM | Sábado 16.08 | Ocidente,"Ocidente Bar - Porto Alegre, RS",16 de Ago às 22:00
https://www.sympla.com.br/evento/combu-vibes-3deg-edicao/3053675,COMBU VIBES  3° EDIÇÃO,"Solar Da Ilha - Belém, PA",15 de Ago às 17:00
https://www.sympla.com.br/evento/dennis-chambers-rubem-farias-e-renato-neto-em-belo-horizonte-turne-brasil-2025/3046665,"Dennis Chambers, Rubem Farias e Renato Neto em Belo Horizonte - Turnê Brasil 2025","Cine Theatro Brasil - Belo Horizonte, MG",09 de Set às 19:00
https://www.sympla.com.br/evento/3a-edicao-kdrama-festival-sp-25-10-2025/3037162,3ª Edição KDrama Festival SP - 25/10/2025,"Prince Tower - São Paulo, SP",25 de Out às 12:00
https://www.sympla.com.br/evento/ivyson-em-joao-pessoa-pb/3037529,IVYSON em João Pessoa/PB,"Vila do Porto - João Pessoa, PB",12 de Set às 20:00
https://www.sympla.com.br/evento/a-night-to-remember-edicao-recife-av-visc-de-albuquerque-113-madalena/3042682,"A NIGHT TO REMEMBER - EDIÇÃO RECIFE - Av. Visc. de Albuquerque, 113 - Madalena","113 Club - Recife, PE",08 de Nov às 22:00
https://www.sympla.com.br/evento/hashtag-2010-o-melhor-dos-anos-2010-15-08-cineclube-cortina/3040928,HASHTAG 2010 - O melhor dos anos 2010 | 15.08 |Cineclube Cortina ,"Cineclube Cortina  - São Paulo, SP",15 de Ago às 23:00
https://www.sympla.com.br/evento/bdr-baile-dos-regionais-com-alee-e-nosso-sentimento/3053040,BDR- Baile dos Regionais com Alee e Nosso sentimento,"Associação Atlética Comercial - Volta Redonda, RJ",23 de Ago às 21:00
https://www.sympla.com.br/evento/vhoor-ephigenia/3060921,Vhoor @ Ephigenia,"Ephigenia - São Paulo, SP",16 de Ago às 22:00
https://www.sympla.com.br/evento/10-anos-agenda-cultural/3037498,10 ANOS AGENDA CULTURAL,"Terra Café I Bar - Recife, PE",16 de Ago às 16:00
https://www.sympla.com.br/evento/bh-moshpit-iv/2958192,BH Moshpit IV,"Mister Rock - Belo Horizonte, MG",16 de Ago às 15:00
https://bileto.sympla.com.br/event/103015,GABRIEL O PENSADOR - 29/11/25,"Opinião - Porto Alegre, RS",29 de Nov às 21:00
https://www.sympla.com.br/evento/zimbra-turne-tudo-se-refaz-teresina-pi/3052133,ZIMBRA TURNÊ TUDO SE REFAZ - TERESINA - PI,"Roots Rock Pub - Teresina, PI",22 de Nov às 20:00
https://www.sympla.com.br/evento/samba-de-vila-edicao-4-anos/3057165,SAMBA DE VILA - Edição 4 Anos,"Espaço Modular - São Bernardo do Campo, SP",23 de Ago às 16:00
https://www.sympla.com.br/evento/petroski-gle-duran/3047586,PETROSKI / Glê Duran,"Destilaria - Casca, RS",16 de Ago às 23:00
https://www.sympla.com.br/evento/esquenta-fla-rs-oitavas-de-final-libertadores-2025-internacional-x-flamengo-20-08-2025/3054295,ESQUENTA FLA-RS - OITAVAS DE FINAL LIBERTADORES 2025 - Internacional x FLAMENGO - 20/08/2025,"Imperadores do Samba - Porto Alegre, RS",20 de Ago às 14:00
https://www.sympla.com.br/evento/reveillon-p9-2026-open-bar/3043929,Réveillon P9 2026 - Open Bar,"Rua Dr. Ary de Carvalho, 15 - Ubatuba, SP",31 de Dez às 22:00
https://www.sympla.com.br/evento/loro-30-anos/3036939,LÔRO 30 ANOS,"Lôro - Praia do Flamengo - Salvador, BA",06 de Set às 17:00
https://www.sympla.com.br/evento/playground-disney-full-open-bar-game-zone-estacao-net-rio-botafogo/2992965,Playground: Disney | Full Open Bar + Game Zone | Estação Net Rio Botafogo,"Estação NET Rio - Rio de Janeiro, RJ",23 de Ago às 23:30
https://bileto.sympla.com.br/event/107816,ANA FRANGO ELÉTRICO - 13/12/25,"Opinião - Porto Alegre, RS",13 de Dez às 21:00
https://www.sympla.com.br/evento/altura-7-anos-de-techno-sao-paulo-no-edificio-martinelli-l-22-08/3048768,ALTURA - 7 Anos de Techno São Paulo no Edifício Martinelli l 22.08,"Condomínio do Edifício Martinelli - São Paulo, SP",22 de Ago às 22:00
https://www.sympla.com.br/evento/metropolis-convida-dj-ramemes-ephigenia/3055774,Metropolis convida Dj Ramemes @ Ephigenia,"Ephigenia - São Paulo, SP",30 de Ago às 22:00
https://www.sympla.com.br/evento/12a-edicao-festival-internacional-de-cerveja-e-cultura-ficc-ano-x/3054093,12ª Edição FESTIVAL INTERNACIONAL DE CERVEJA E CULTURA - FICC ANO X,"Praça da Assembleia - Belo Horizonte, MG",23 de Ago às 12:00
https://www.sympla.com.br/evento/bebete-vaobora-especial-zeca-pagodinho-de-volta-ao-gafieira-elite/3052075,Bebete Vãobora - Especial Zeca Pagodinho. De volta ao Gafieira Elite,"Gafieira Elite - Rio de Janeiro, RJ",23 de Ago às 23:00
https://www.sympla.com.br/evento/atracao-nacional-yan-sabado-23-08-auma-bar/3043372,:: ATRAÇÃO NACIONAL :: YAN :: SÁBADO 23.08 :: AUMA BAR,"R. Alm. Barroso, 304 - Porto Alegre, RS",23 de Ago às 17:00
https://www.sympla.com.br/evento/aniversario-do-renato-da-rocinha/3037755,ANIVERSARIO DO RENATO DA ROCINHA,"R. Barão de São Francisco, 54 - Rio de Janeiro, RJ",21 de Set às 15:00
https://www.sympla.com.br/evento/forro-descalco-com-victor-huggo/3074280,Forró Descalço com Victor Huggo,"Rampa, Lugar de Criação - Rio de Janeiro, RJ",16 de Ago às 17:30
https://www.sympla.com.br/evento/data-extra-a-night-to-remember-especial-1-ano-em-sao-paulo-rua-augusta-591/3054356,"DATA EXTRA - A Night To Remember: Especial 1 Ano em SÃO PAULO - Rua Augusta, 591","Augusta Hi-Fi - São Paulo, SP",16 de Ago às 23:00
https://www.sympla.com.br/evento/forro-di-montao-fole-e-zabumba-o-encontro-de-diego-oliveira-e-nando-nogueira-30-08/3048839,Forró di Montão Fole e Zabumba  - O encontro de Diego Oliveira e  Nando Nogueira 30/08,"R. Luís Murat, 370 - São Paulo, SP",30 de Ago às 22:00
https://www.sympla.com.br/evento/arlindinho-na-batuq/3055388,ARLINDINHO na BATUQ!!!,"BATUQ Casa de samba - Rio de Janeiro, RJ",23 de Ago às 16:00
https://www.sympla.com.br/evento/ostara-festival-2025/3029104,Ostara Festival 2025,"Espaço Solarium - Belo Horizonte, MG",
https://www.sympla.com.br/evento/baile-do-seu-ro-2025/2982956,Baile do Seu Ró 2025,"Balada Beach Club - Aparecida de Goiânia, GO",11 de Out às 17:00
https://bileto.sympla.com.br/event/109178,Banda Mirim // Música para Criança?,"Casa de Francisca - São Paulo, SP",24 de Ago às 11:00
https://www.sympla.com.br/evento/itaipava-fest-fabinho/3054676,ITAIPAVA FEST - FABINHO,"Castelo de Itaipava Eventos e Hotel - Petrópolis, RJ",31 de Ago às 14:00
